timestamp,open,high,low,close,count,volume,quantity
2019-06-13 02:00:00+00:00,4.57e-06,4.57e-06,4.57e-06,4.57e-06,77,0.0035189,0.0
2019-06-13 01:00:00+00:00,4.57e-06,4.57e-06,4.57e-06,4.57e-06,78,0.0035646000000000002,0.0
2019-06-13 00:00:00+00:00,4.57e-06,4.57e-06,4.57e-06,4.57e-06,75,0.0034275,0.0
2019-06-12 23:00:00+00:00,4.57e-06,4.57e-06,4.57e-06,4.57e-06,75,0.0034275,0.0
2019-06-12 22:00:00+00:00,4.57e-06,4.57e-06,4.57e-06,4.57e-06,76,0.0034732,0.0
2019-06-12 21:00:00+00:00,4.57e-06,4.57e-06,4.57e-06,4.57e-06,75,0.0034275,0.0
2019-06-12 20:00:00+00:00,4.56e-06,4.57e-06,4.56e-06,4.57e-06,76,0.0034674,0.0
2019-06-12 19:00:00+00:00,4.56e-06,4.56e-06,4.56e-06,4.56e-06,78,0.0035568000000000006,0.0
2019-06-12 18:00:00+00:00,4.56e-06,4.56e-06,4.56e-06,4.56e-06,78,0.0035568000000000006,0.0
2019-06-12 17:00:00+00:00,4.56e-06,4.56e-06,4.56e-06,4.56e-06,77,0.0035111999999999995,0.0
2019-06-12 16:00:00+00:00,4.57e-06,4.57e-06,4.56e-06,4.56e-06,78,0.0035614000000000006,0.0
2019-06-12 15:00:00+00:00,4.57e-06,4.57e-06,4.57e-06,4.57e-06,77,0.0035189,0.0
2019-06-12 14:00:00+00:00,4.57e-06,4.57e-06,4.57e-06,4.57e-06,78,0.0035646000000000002,0.0
2019-06-12 13:00:00+00:00,4.57e-06,4.57e-06,4.57e-06,4.57e-06,78,0.0035646000000000002,0.0
2019-06-12 12:00:00+00:00,4.57e-06,4.57e-06,4.57e-06,4.57e-06,77,0.0035189,0.0
2019-06-12 11:00:00+00:00,4.57e-06,4.57e-06,4.57e-06,4.57e-06,77,0.0035189,0.0
2019-06-12 10:00:00+00:00,4.57e-06,4.57e-06,4.56e-06,4.57e-06,78,0.0035645000000000004,0.0
2019-06-12 09:00:00+00:00,4.57e-06,4.57e-06,4.55e-06,4.57e-06,78,0.0035623000000000004,0.0
2019-06-12 08:00:00+00:00,4.57e-06,4.58e-06,4.56e-06,4.57e-06,79,0.005894159600971,0.0
2019-06-12 07:00:00+00:00,4.59e-06,4.59e-06,4.57e-06,4.57e-06,78,0.0035728,0.0
2019-06-12 06:00:00+00:00,4.59e-06,4.59e-06,4.59e-06,4.59e-06,77,0.0035343,0.0
2019-06-12 05:00:00+00:00,4.59e-06,4.59e-06,4.59e-06,4.59e-06,78,0.0035802,0.0
2019-06-12 04:00:00+00:00,4.59e-06,4.59e-06,4.59e-06,4.59e-06,78,0.0035802,0.0
2019-06-12 03:00:00+00:00,4.59e-06,4.59e-06,4.57e-06,4.59e-06,77,0.0035336,0.0
2019-06-12 02:00:00+00:00,4.62e-06,4.62e-06,4.59e-06,4.59e-06,78,0.0036018,0.0
2019-06-12 01:00:00+00:00,4.62e-06,4.62e-06,4.62e-06,4.62e-06,78,0.0036036,0.0
2019-06-12 00:00:00+00:00,4.62e-06,4.62e-06,4.62e-06,4.62e-06,77,0.0035573999999999996,0.0
2019-06-11 23:00:00+00:00,4.62e-06,4.62e-06,4.61e-06,4.62e-06,78,0.0036034,0.0
2019-06-11 22:00:00+00:00,4.62e-06,4.62e-06,4.62e-06,4.62e-06,78,0.0036036,0.0
2019-06-11 21:00:00+00:00,4.62e-06,4.62e-06,4.62e-06,4.62e-06,78,0.0036036,0.0
2019-06-11 20:00:00+00:00,4.65e-06,4.65e-06,4.62e-06,4.62e-06,40,0.001848,0.0
2019-06-11 19:00:00+00:00,4.65e-06,4.65e-06,4.65e-06,4.65e-06,0,0.0,0.0
2019-06-11 18:00:00+00:00,4.65e-06,4.65e-06,4.65e-06,4.65e-06,0,0.0,0.0
2019-06-11 17:00:00+00:00,4.65e-06,4.65e-06,4.65e-06,4.65e-06,0,0.0,0.0
2019-06-11 16:00:00+00:00,4.65e-06,4.65e-06,4.65e-06,4.65e-06,0,0.0,0.0
2019-06-11 15:00:00+00:00,4.65e-06,4.65e-06,4.65e-06,4.65e-06,0,0.0,0.0
2019-06-11 14:00:00+00:00,4.65e-06,4.65e-06,4.65e-06,4.65e-06,0,0.0,0.0
2019-06-11 13:00:00+00:00,4.65e-06,4.65e-06,4.65e-06,4.65e-06,0,0.0,0.0
2019-06-11 12:00:00+00:00,4.65e-06,4.65e-06,4.65e-06,4.65e-06,0,0.0,0.0
2019-06-11 11:00:00+00:00,4.65e-06,4.65e-06,4.65e-06,4.65e-06,0,0.0,0.0
2019-06-11 10:00:00+00:00,4.65e-06,4.65e-06,4.65e-06,4.65e-06,0,0.0,0.0
2019-06-11 09:00:00+00:00,4.65e-06,4.65e-06,4.65e-06,4.65e-06,0,0.0,0.0
2019-06-11 08:00:00+00:00,4.65e-06,4.65e-06,4.65e-06,4.65e-06,0,0.0,0.0
2019-06-11 07:00:00+00:00,4.65e-06,4.65e-06,4.65e-06,4.65e-06,0,0.0,0.0
2019-06-11 06:00:00+00:00,4.65e-06,4.65e-06,4.65e-06,4.65e-06,0,0.0,0.0
2019-06-11 05:00:00+00:00,4.65e-06,4.65e-06,4.65e-06,4.65e-06,0,0.0,0.0
2019-06-11 04:00:00+00:00,4.16e-06,4.65e-06,4.16e-06,4.65e-06,2,0.0161894069199977,0.0
2019-06-11 03:00:00+00:00,4.16e-06,4.16e-06,4.16e-06,4.16e-06,0,0.0,0.0
2019-06-11 02:00:00+00:00,4.16e-06,4.16e-06,4.16e-06,4.16e-06,0,0.0,0.0
2019-06-11 01:00:00+00:00,4.16e-06,4.16e-06,4.16e-06,4.16e-06,0,0.0,0.0
2019-06-11 00:00:00+00:00,4.16e-06,4.16e-06,4.16e-06,4.16e-06,0,0.0,0.0
2019-06-10 23:00:00+00:00,4.16e-06,4.16e-06,4.16e-06,4.16e-06,0,0.0,0.0
2019-06-10 22:00:00+00:00,4.16e-06,4.16e-06,4.16e-06,4.16e-06,0,0.0,0.0
2019-06-10 21:00:00+00:00,4.16e-06,4.16e-06,4.16e-06,4.16e-06,0,0.0,0.0
2019-06-10 20:00:00+00:00,4.16e-06,4.16e-06,4.16e-06,4.16e-06,0,0.0,0.0
2019-06-10 19:00:00+00:00,4.16e-06,4.16e-06,4.16e-06,4.16e-06,0,0.0,0.0
2019-06-10 18:00:00+00:00,4.16e-06,4.16e-06,4.16e-06,4.16e-06,0,0.0,0.0
2019-06-10 17:00:00+00:00,4.16e-06,4.16e-06,4.16e-06,4.16e-06,0,0.0,0.0
2019-06-10 16:00:00+00:00,4.16e-06,4.16e-06,4.16e-06,4.16e-06,0,0.0,0.0
2019-06-10 15:00:00+00:00,4.16e-06,4.16e-06,4.16e-06,4.16e-06,0,0.0,0.0
2019-06-10 14:00:00+00:00,3.42e-06,4.16e-06,3.42e-06,4.16e-06,44,0.03101953,0.0
2019-06-10 13:00:00+00:00,4.88e-06,4.88e-06,3.42e-06,3.42e-06,5,0.0037939999999999996,0.0
2019-06-10 12:00:00+00:00,4.25e-06,4.89e-06,4.25e-06,4.88e-06,3,0.0017547922692872,0.0
2019-06-10 11:00:00+00:00,4.24e-06,4.25e-06,3.62e-06,4.25e-06,12,0.00584224,0.0
2019-06-10 10:00:00+00:00,4.89e-06,4.89e-06,4.24e-06,4.24e-06,6,0.00315323,0.0
2019-06-10 09:00:00+00:00,4.89e-06,4.89e-06,4.89e-06,4.89e-06,0,0.0,0.0
2019-06-10 08:00:00+00:00,4.89e-06,4.89e-06,4.89e-06,4.89e-06,0,0.0,0.0
2019-06-10 07:00:00+00:00,4.89e-06,4.89e-06,4.89e-06,4.89e-06,0,0.0,0.0
2019-06-10 06:00:00+00:00,4.89e-06,4.89e-06,4.89e-06,4.89e-06,0,0.0,0.0
2019-06-10 05:00:00+00:00,4.89e-06,4.89e-06,4.89e-06,4.89e-06,0,0.0,0.0
2019-06-10 04:00:00+00:00,4.89e-06,4.89e-06,4.89e-06,4.89e-06,0,0.0,0.0
2019-06-10 03:00:00+00:00,4.89e-06,4.89e-06,4.89e-06,4.89e-06,0,0.0,0.0
2019-06-10 02:00:00+00:00,4.89e-06,4.89e-06,4.89e-06,4.89e-06,0,0.0,0.0
2019-06-10 01:00:00+00:00,4.89e-06,4.89e-06,4.89e-06,4.89e-06,0,0.0,0.0
2019-06-10 00:00:00+00:00,4.89e-06,4.89e-06,4.89e-06,4.89e-06,0,0.0,0.0
2019-06-09 23:00:00+00:00,4.89e-06,4.89e-06,4.89e-06,4.89e-06,0,0.0,0.0
2019-06-09 22:00:00+00:00,4.89e-06,4.89e-06,4.89e-06,4.89e-06,0,0.0,0.0
2019-06-09 21:00:00+00:00,4.89e-06,4.89e-06,4.89e-06,4.89e-06,0,0.0,0.0
2019-06-09 20:00:00+00:00,5e-06,5e-06,4.89e-06,4.89e-06,1,0.000489,0.0
2019-06-09 19:00:00+00:00,5e-06,5e-06,5e-06,5e-06,0,0.0,0.0
2019-06-09 18:00:00+00:00,5e-06,5e-06,5e-06,5e-06,0,0.0,0.0
2019-06-09 17:00:00+00:00,5e-06,5e-06,5e-06,5e-06,0,0.0,0.0
2019-06-09 16:00:00+00:00,5e-06,5e-06,5e-06,5e-06,0,0.0,0.0
2019-06-09 15:00:00+00:00,5e-06,5e-06,5e-06,5e-06,0,0.0,0.0
2019-06-09 14:00:00+00:00,5e-06,5e-06,5e-06,5e-06,0,0.0,0.0
2019-06-09 13:00:00+00:00,5e-06,5e-06,5e-06,5e-06,0,0.0,0.0
2019-06-09 12:00:00+00:00,5e-06,5e-06,5e-06,5e-06,0,0.0,0.0
2019-06-09 11:00:00+00:00,5e-06,5e-06,5e-06,5e-06,0,0.0,0.0
2019-06-09 10:00:00+00:00,5e-06,5e-06,5e-06,5e-06,0,0.0,0.0
2019-06-09 09:00:00+00:00,5e-06,5e-06,5e-06,5e-06,0,0.0,0.0
2019-06-09 08:00:00+00:00,5e-06,5e-06,5e-06,5e-06,0,0.0,0.0
2019-06-09 07:00:00+00:00,5e-06,5e-06,5e-06,5e-06,2,0.0306794698504,0.0
2019-06-09 06:00:00+00:00,4.25e-06,5e-06,4.25e-06,5e-06,3,0.018594944375672,0.0
2019-06-09 05:00:00+00:00,4.25e-06,4.25e-06,4.25e-06,4.25e-06,0,0.0,0.0
2019-06-09 04:00:00+00:00,4.25e-06,4.25e-06,4.25e-06,4.25e-06,0,0.0,0.0
2019-06-09 03:00:00+00:00,4.25e-06,4.25e-06,4.25e-06,4.25e-06,0,0.0,0.0
2019-06-09 02:00:00+00:00,4.25e-06,4.25e-06,4.25e-06,4.25e-06,0,0.0,0.0
2019-06-09 01:00:00+00:00,4.25e-06,4.25e-06,4.25e-06,4.25e-06,0,0.0,0.0
2019-06-09 00:00:00+00:00,4.25e-06,4.25e-06,4.25e-06,4.25e-06,0,0.0,0.0
2019-06-08 23:00:00+00:00,4.25e-06,4.25e-06,4.25e-06,4.25e-06,0,0.0,0.0
2019-06-08 22:00:00+00:00,4.25e-06,4.25e-06,4.25e-06,4.25e-06,0,0.0,0.0
2019-06-08 21:00:00+00:00,4.25e-06,4.25e-06,4.25e-06,4.25e-06,0,0.0,0.0
2019-06-08 20:00:00+00:00,4.25e-06,4.25e-06,4.25e-06,4.25e-06,0,0.0,0.0
2019-06-08 19:00:00+00:00,4.25e-06,4.25e-06,4.25e-06,4.25e-06,0,0.0,0.0
2019-06-08 18:00:00+00:00,4.25e-06,4.25e-06,4.25e-06,4.25e-06,0,0.0,0.0
2019-06-08 17:00:00+00:00,4.25e-06,4.25e-06,4.25e-06,4.25e-06,0,0.0,0.0
2019-06-08 16:00:00+00:00,4.25e-06,4.25e-06,4.25e-06,4.25e-06,0,0.0,0.0
2019-06-08 15:00:00+00:00,4.25e-06,4.25e-06,4.25e-06,4.25e-06,0,0.0,0.0
2019-06-08 14:00:00+00:00,4.25e-06,4.25e-06,4.25e-06,4.25e-06,0,0.0,0.0
2019-06-08 13:00:00+00:00,4.25e-06,4.25e-06,4.25e-06,4.25e-06,0,0.0,0.0
2019-06-08 12:00:00+00:00,4.25e-06,4.25e-06,4.25e-06,4.25e-06,0,0.0,0.0
2019-06-08 11:00:00+00:00,4.25e-06,4.25e-06,4.25e-06,4.25e-06,0,0.0,0.0
2019-06-08 10:00:00+00:00,4.25e-06,4.25e-06,4.25e-06,4.25e-06,0,0.0,0.0
2019-06-08 09:00:00+00:00,4.25e-06,4.25e-06,4.25e-06,4.25e-06,0,0.0,0.0
2019-06-08 08:00:00+00:00,4.25e-06,4.25e-06,4.25e-06,4.25e-06,0,0.0,0.0
2019-06-08 07:00:00+00:00,4.25e-06,4.25e-06,4.25e-06,4.25e-06,0,0.0,0.0
2019-06-08 06:00:00+00:00,4.25e-06,4.25e-06,4.25e-06,4.25e-06,0,0.0,0.0
2019-06-08 05:00:00+00:00,4.25e-06,4.25e-06,4.25e-06,4.25e-06,0,0.0,0.0
2019-06-08 04:00:00+00:00,4.25e-06,4.25e-06,4.25e-06,4.25e-06,0,0.0,0.0
2019-06-08 03:00:00+00:00,4.25e-06,4.25e-06,4.25e-06,4.25e-06,0,0.0,0.0
2019-06-08 02:00:00+00:00,4.25e-06,4.25e-06,4.25e-06,4.25e-06,0,0.0,0.0
2019-06-08 01:00:00+00:00,4.25e-06,4.25e-06,4.25e-06,4.25e-06,0,0.0,0.0
2019-06-08 00:00:00+00:00,4.25e-06,4.25e-06,4.25e-06,4.25e-06,0,0.0,0.0
2019-06-07 23:00:00+00:00,4.25e-06,4.25e-06,4.25e-06,4.25e-06,0,0.0,0.0
2019-06-07 22:00:00+00:00,4.25e-06,4.25e-06,4.25e-06,4.25e-06,0,0.0,0.0
2019-06-07 21:00:00+00:00,4.25e-06,4.25e-06,4.25e-06,4.25e-06,0,0.0,0.0
2019-06-07 20:00:00+00:00,4.25e-06,4.25e-06,4.25e-06,4.25e-06,0,0.0,0.0
2019-06-07 19:00:00+00:00,4.25e-06,4.25e-06,4.25e-06,4.25e-06,0,0.0,0.0
2019-06-07 18:00:00+00:00,5.8e-06,5.8e-06,4.25e-06,4.25e-06,1,0.01948217274516,0.0
2019-06-07 17:00:00+00:00,5.8e-06,5.8e-06,5.8e-06,5.8e-06,0,0.0,0.0
2019-06-07 16:00:00+00:00,5.8e-06,5.8e-06,5.8e-06,5.8e-06,0,0.0,0.0
2019-06-07 15:00:00+00:00,5.8e-06,5.8e-06,5.8e-06,5.8e-06,0,0.0,0.0
2019-06-07 14:00:00+00:00,5.8e-06,5.8e-06,5.8e-06,5.8e-06,0,0.0,0.0
2019-06-07 13:00:00+00:00,5.8e-06,5.8e-06,5.8e-06,5.8e-06,0,0.0,0.0
2019-06-07 12:00:00+00:00,5.95e-06,5.95e-06,5.8e-06,5.8e-06,1,0.000165775561082,0.0
2019-06-07 11:00:00+00:00,5.95e-06,5.95e-06,5.95e-06,5.95e-06,0,0.0,0.0
2019-06-07 10:00:00+00:00,5.95e-06,5.95e-06,5.95e-06,5.95e-06,0,0.0,0.0
2019-06-07 09:00:00+00:00,5.95e-06,5.95e-06,5.95e-06,5.95e-06,0,0.0,0.0
